INTERNAL_CODE	KEYWORD	LABEL	SUB_LABEL	OID	EXT_CODE_ID	KEYWORD_TYPE
2156	VIRGIN ISLANDS, BRITISH	COUNTRY_VGB_COUNTRY	VGB	COUNTRY	C17653	SYNONYM
2157	Virgin Islands, British	COUNTRY_VGB_COUNTRY	VGB	COUNTRY	C17653	PRIMARY
2158	VIRGIN ISLANDS, U.S.	COUNTRY_VIR_COUNTRY	VIR	COUNTRY	C17255	SYNONYM
2159	Virgin Islands, U.S.	COUNTRY_VIR_COUNTRY	VIR	COUNTRY	C17255	PRIMARY
2160	VIET NAM	COUNTRY_VNM_COUNTRY	VNM	COUNTRY	C17252	SYNONYM
2161	VIETNAM	COUNTRY_VNM_COUNTRY	VNM	COUNTRY	C17252	SYNONYM
2162	Viet Nam	COUNTRY_VNM_COUNTRY	VNM	COUNTRY	C17252	PRIMARY
2163	VANUATU	COUNTRY_VUT_COUNTRY	VUT	COUNTRY	C17247	SYNONYM
2164	Vanuatu	COUNTRY_VUT_COUNTRY	VUT	COUNTRY	C17247	PRIMARY
2165	WALLIS AND FUTUNA	COUNTRY_WLF_COUNTRY	WLF	COUNTRY	C17259	SYNONYM
2166	Wallis and Futuna	COUNTRY_WLF_COUNTRY	WLF	COUNTRY	C17259	PRIMARY
2167	SAMOA	COUNTRY_WSM_COUNTRY	WSM	COUNTRY	C17740	SYNONYM
2168	Samoa	COUNTRY_WSM_COUNTRY	WSM	COUNTRY	C17740	PRIMARY
2169	YEMEN	COUNTRY_YEM_COUNTRY	YEM	COUNTRY	C17264	SYNONYM
2170	Yemen	COUNTRY_YEM_COUNTRY	YEM	COUNTRY	C17264	PRIMARY
2171	SOUTH AFRICA	COUNTRY_ZAF_COUNTRY	ZAF	COUNTRY	C17151	SYNONYM
2172	South Africa	COUNTRY_ZAF_COUNTRY	ZAF	COUNTRY	C17151	PRIMARY
2173	ZAMBIA	COUNTRY_ZMB_COUNTRY	ZMB	COUNTRY	C17267	SYNONYM
2174	Zambia	COUNTRY_ZMB_COUNTRY	ZMB	COUNTRY	C17267	PRIMARY
2175	ZIMBABWE	COUNTRY_ZWE_COUNTRY	ZWE	COUNTRY	C17268	SYNONYM
2176	Zimbabwe	COUNTRY_ZWE_COUNTRY	ZWE	COUNTRY	C17268	PRIMARY
2177	Death Diagnosis	DDTESTCD_DEATHD_DEATH DIAGNOSIS TEST CODE	DEATHD	DDTESTCD	C81239	SYNONYM
2178	Cause of Death	DDTESTCD_DEATHD_DEATH DIAGNOSIS TEST CODE	DEATHD	DDTESTCD	C81239	PRIMARY
2179	Death Diagnosis	DDTEST_Death Diagnosis_DEATH DIAGNOSIS TEST NAME	Death_Diagnosis	DDTEST	C81239	SYNONYM
2180	Cause of Death	DDTEST_Death Diagnosis_DEATH DIAGNOSIS TEST NAME	Death_Diagnosis	DDTEST	C81239	PRIMARY
2181	Anterior	DIR_ANTERIOR_DIRECTIONALITY	ANTERIOR	DIR	C25231	PRIMARY
2182	Anteromedial	DIR_ANTEROMEDIAL_DIRECTIONALITY	ANTEROMEDIAL	DIR	C147159	PRIMARY
2183	Apical	DIR_APICAL_DIRECTIONALITY	APICAL	DIR	C25423	PRIMARY
2184	Basal	DIR_BASAL_DIRECTIONALITY	BASAL	DIR	C90067	PRIMARY
2185	Caudal	DIR_CAUDAL_DIRECTIONALITY	CAUDAL	DIR	C73851	PRIMARY
2186	Center	DIR_CENTRAL_DIRECTIONALITY	CENTRAL	DIR	C25445	PRIMARY
2187	Cranial	DIR_CRANIAL_DIRECTIONALITY	CRANIAL	DIR	C37936	PRIMARY
2188	Deep	DIR_DEEP_DIRECTIONALITY	DEEP	DIR	C25240	PRIMARY
2189	Distal	DIR_DISTAL_DIRECTIONALITY	DISTAL	DIR	C25237	PRIMARY
2190	Distal Volar	DIR_DISTAL VOLAR_DIRECTIONALITY	DISTAL_VOLAR	DIR	C147160	PRIMARY
2191	Dorsal	DIR_DORSAL_DIRECTIONALITY	DORSAL	DIR	C45874	PRIMARY
2192	Dorsolateral	DIR_DORSOLATERAL_DIRECTIONALITY	DORSOLATERAL	DIR	C90376	PRIMARY
2193	Fore	DIR_FORE_DIRECTIONALITY	FORE	DIR	C90386	PRIMARY
2194	Hind	DIR_HIND_DIRECTIONALITY	HIND	DIR	C90393	PRIMARY
2195	Inferior	DIR_INFERIOR_DIRECTIONALITY	INFERIOR	DIR	C25353	PRIMARY
2196	Inner	DIR_INNER_DIRECTIONALITY	INNER	DIR	C37980	PRIMARY
2197	Intermediate	DIR_INTERMEDIATE_DIRECTIONALITY	INTERMEDIATE	DIR	C73705	PRIMARY
2198	Lateral	DIR_LATERAL_DIRECTIONALITY	LATERAL	DIR	C25230	PRIMARY
2199	Lower	DIR_LOWER_DIRECTIONALITY	LOWER	DIR	C25309	PRIMARY
2200	Lower Extensor Surface	DIR_LOWER EXTENSOR SURFACE_DIRECTIONALITY	LOWER_EXTENSOR_SURFACE	DIR	C147161	PRIMARY
2201	Lower Flexor Surface	DIR_LOWER FLEXOR SURFACE_DIRECTIONALITY	LOWER_FLEXOR_SURFACE	DIR	C147162	PRIMARY
2202	Lower Medial	DIR_LOWER MEDIAL_DIRECTIONALITY	LOWER_MEDIAL	DIR	C147163	PRIMARY
2203	Medial	DIR_MEDIAL_DIRECTIONALITY	MEDIAL	DIR	C25232	PRIMARY
2204	Midline	DIR_MIDLINE_DIRECTIONALITY	MIDLINE	DIR	C81170	PRIMARY
2205	Nasal	DIR_NASAL_DIRECTIONALITY	NASAL	DIR	C27958	PRIMARY
2206	Outer	DIR_OUTER_DIRECTIONALITY	OUTER	DIR	C38166	PRIMARY
2207	Peripheral	DIR_PERIPHERAL_DIRECTIONALITY	PERIPHERAL	DIR	C25233	PRIMARY
2208	Posterior	DIR_POSTERIOR_DIRECTIONALITY	POSTERIOR	DIR	C25622	PRIMARY
2209	Proximal	DIR_PROXIMAL_DIRECTIONALITY	PROXIMAL	DIR	C25236	PRIMARY
2210	Proximal Volar	DIR_PROXIMAL VOLAR_DIRECTIONALITY	PROXIMAL_VOLAR	DIR	C147164	PRIMARY
2211	Rostral	DIR_ROSTRAL_DIRECTIONALITY	ROSTRAL	DIR	C94393	PRIMARY
2212	Superficial	DIR_SUPERFICIAL_DIRECTIONALITY	SUPERFICIAL	DIR	C25239	PRIMARY
2213	Superior	DIR_SUPERIOR_DIRECTIONALITY	SUPERIOR	DIR	C25235	PRIMARY
2214	Surface	DIR_SURFACE_DIRECTIONALITY	SURFACE	DIR	C25245	PRIMARY
2215	Temporal Anatomic Qualifier	DIR_TEMPORAL_DIRECTIONALITY	TEMPORAL	DIR	C117754	PRIMARY
2216	Tip	DIR_TIP_DIRECTIONALITY	TIP	DIR	C90069	PRIMARY
2217	Upper	DIR_UPPER_DIRECTIONALITY	UPPER	DIR	C25355	PRIMARY
2218	Upper Extensor Surface	DIR_UPPER EXTENSOR SURFACE_DIRECTIONALITY	UPPER_EXTENSOR_SURFACE	DIR	C147165	PRIMARY
2219	Upper Flexor Surface	DIR_UPPER FLEXOR SURFACE_DIRECTIONALITY	UPPER_FLEXOR_SURFACE	DIR	C147166	PRIMARY
2220	Ventral	DIR_VENTRAL_DIRECTIONALITY	VENTRAL	DIR	C45875	PRIMARY
2221	Ventrolateral	DIR_VENTROLATERAL_DIRECTIONALITY	VENTROLATERAL	DIR	C98798	PRIMARY
2222	Volar	DIR_VOLAR_DIRECTIONALITY	VOLAR	DIR	C147167	PRIMARY
2223	Widespread	DSTRBN_DIFFUSE_DISTRIBUTION	DIFFUSE	DSTRBN	C14175	SYNONYM
2224	Diffuse	DSTRBN_DIFFUSE_DISTRIBUTION	DIFFUSE	DSTRBN	C14175	PRIMARY
2225	Focal	DSTRBN_FOCAL_DISTRIBUTION	FOCAL	DSTRBN	C28224	PRIMARY
2226	Focal/Multifocal	DSTRBN_FOCAL/MULTIFOCAL_DISTRIBUTION	FOCAL/MULTIFOCAL	DSTRBN	C120857	PRIMARY
2227	Focally Extensive	DSTRBN_LOCALLY EXTENSIVE_DISTRIBUTION	LOCALLY_EXTENSIVE	DSTRBN	C120858	SYNONYM
2228	Regionally Extensive	DSTRBN_LOCALLY EXTENSIVE_DISTRIBUTION	LOCALLY_EXTENSIVE	DSTRBN	C120858	SYNONYM
2229	Locally Extensive	DSTRBN_LOCALLY EXTENSIVE_DISTRIBUTION	LOCALLY_EXTENSIVE	DSTRBN	C120858	PRIMARY
2230	Multifocal	DSTRBN_MULTIFOCAL_DISTRIBUTION	MULTIFOCAL	DSTRBN	C25253	PRIMARY
2231	Multiple	DSTRBN_MULTIPLE_DISTRIBUTION	MULTIPLE	DSTRBN	C17648	PRIMARY
2232	Single	DSTRBN_SINGLE_DISTRIBUTION	SINGLE	DSTRBN	C48440	PRIMARY
2233	Lead Site aV6	EGLEAD_LEAD aV6_ECG LEAD	LEAD_aV6	EGLEAD	C90403	PRIMARY
2234	Augmented Vector Foot	EGLEAD_LEAD aVF_ECG LEAD	LEAD_aVF	EGLEAD	C90360	PRIMARY
2235	Lead Site aVF-Ventral	EGLEAD_LEAD aVF-VENTRAL_ECG LEAD	LEAD_aVF-VENTRAL	EGLEAD	C135387	PRIMARY
2236	Augmented Vector Left	EGLEAD_LEAD aVL_ECG LEAD	LEAD_aVL	EGLEAD	C90361	PRIMARY
2237	Lead Site aVL-Axial	EGLEAD_LEAD aVL-AXIAL_ECG LEAD	LEAD_aVL-AXIAL	EGLEAD	C135388	PRIMARY
2238	Augmented Vector Right	EGLEAD_LEAD aVR_ECG LEAD	LEAD_aVR	EGLEAD	C90362	PRIMARY
2239	Lead Site aVR-Dorsal	EGLEAD_LEAD aVR-DORSAL_ECG LEAD	LEAD_aVR-DORSAL	EGLEAD	C135389	PRIMARY
2240	Lead Site Axial	EGLEAD_LEAD AXIAL_ECG LEAD	LEAD_AXIAL	EGLEAD	C135390	PRIMARY
2241	Lead Site CM5	EGLEAD_LEAD CM5_ECG LEAD	LEAD_CM5	EGLEAD	C90404	PRIMARY
2242	Lead Site CV5RL	EGLEAD_LEAD CV5RL_ECG LEAD	LEAD_CV5RL	EGLEAD	C90405	PRIMARY
2243	Lead Site CV6LL	EGLEAD_LEAD CV6LL_ECG LEAD	LEAD_CV6LL	EGLEAD	C90406	PRIMARY
2244	Lead Site CV6LU	EGLEAD_LEAD CV6LU_ECG LEAD	LEAD_CV6LU	EGLEAD	C90407	PRIMARY
2245	Lead Site Dorsal	EGLEAD_LEAD DORSAL_ECG LEAD	LEAD_DORSAL	EGLEAD	C135391	PRIMARY
2246	Lead Site I	EGLEAD_LEAD I_ECG LEAD	LEAD_I	EGLEAD	C90408	PRIMARY
2247	Lead Site II	EGLEAD_LEAD II_ECG LEAD	LEAD_II	EGLEAD	C90409	PRIMARY
2248	Lead Site III	EGLEAD_LEAD III_ECG LEAD	LEAD_III	EGLEAD	C90410	PRIMARY
2249	Lead Site rV2	EGLEAD_LEAD rV2_ECG LEAD	LEAD_rV2	EGLEAD	C90411	PRIMARY
2250	Lead C1	EGLEAD_LEAD V1_ECG LEAD	LEAD_V1	EGLEAD	C90412	SYNONYM
2251	Lead Site V1	EGLEAD_LEAD V1_ECG LEAD	LEAD_V1	EGLEAD	C90412	PRIMARY
2252	Lead Site V10	EGLEAD_LEAD V10_ECG LEAD	LEAD_V10	EGLEAD	C90413	PRIMARY
2253	Lead C2	EGLEAD_LEAD V2_ECG LEAD	LEAD_V2	EGLEAD	C90414	SYNONYM
2254	Lead Site V2	EGLEAD_LEAD V2_ECG LEAD	LEAD_V2	EGLEAD	C90414	PRIMARY
2255	Lead C3	EGLEAD_LEAD V3_ECG LEAD	LEAD_V3	EGLEAD	C90415	SYNONYM
2256	Lead Site V3	EGLEAD_LEAD V3_ECG LEAD	LEAD_V3	EGLEAD	C90415	PRIMARY
2257	Lead C4	EGLEAD_LEAD V4_ECG LEAD	LEAD_V4	EGLEAD	C90416	SYNONYM
2258	Lead Site V4	EGLEAD_LEAD V4_ECG LEAD	LEAD_V4	EGLEAD	C90416	PRIMARY
2259	Lead C5	EGLEAD_LEAD V5_ECG LEAD	LEAD_V5	EGLEAD	C90417	SYNONYM
2260	Lead Site V5	EGLEAD_LEAD V5_ECG LEAD	LEAD_V5	EGLEAD	C90417	PRIMARY
2261	Lead C6	EGLEAD_LEAD V6_ECG LEAD	LEAD_V6	EGLEAD	C90418	SYNONYM
2262	Lead Site V6	EGLEAD_LEAD V6_ECG LEAD	LEAD_V6	EGLEAD	C90418	PRIMARY
2263	Lead Site Ventral	EGLEAD_LEAD VENTRAL_ECG LEAD	LEAD_VENTRAL	EGLEAD	C135392	PRIMARY
2264	Global Median Beat	EGLEAD_SML_ECG LEAD	SML	EGLEAD	C117760	SYNONYM
2265	Superimposition of Multiple Leads	EGLEAD_SML_ECG LEAD	SML	EGLEAD	C117760	SYNONYM
2266	Superimposition of Multiple Leads	EGLEAD_SML_ECG LEAD	SML	EGLEAD	C117760	PRIMARY
2267	1st degree AV block	EGSTRESC_1ST DEGREE AV BLOCK_ECG RESULT	1ST_DEGREE_AV_BLOCK	EGSTRESC	C111088	SYNONYM
2268	PR Prolongation	EGSTRESC_1ST DEGREE AV BLOCK_ECG RESULT	1ST_DEGREE_AV_BLOCK	EGSTRESC	C111088	SYNONYM
2269	Prolonged PR interval	EGSTRESC_1ST DEGREE AV BLOCK_ECG RESULT	1ST_DEGREE_AV_BLOCK	EGSTRESC	C111088	SYNONYM
2270	AV Block First Degree by ECG Finding	EGSTRESC_1ST DEGREE AV BLOCK_ECG RESULT	1ST_DEGREE_AV_BLOCK	EGSTRESC	C111088	PRIMARY
2271	2:1 AV block	EGSTRESC_2:1 AV BLOCK_ECG RESULT	2:1_AV_BLOCK	EGSTRESC	C71044	SYNONYM
2272	2:1 Atrioventricular Block by ECG Finding	EGSTRESC_2:1 AV BLOCK_ECG RESULT	2:1_AV_BLOCK	EGSTRESC	C71044	PRIMARY
2273	Second Degree AV Block	EGSTRESC_2ND DEGREE AV BLOCK_ECG RESULT	2ND_DEGREE_AV_BLOCK	EGSTRESC	C62016	SYNONYM
2274	AV Block Second Degree by ECG Finding	EGSTRESC_2ND DEGREE AV BLOCK_ECG RESULT	2ND_DEGREE_AV_BLOCK	EGSTRESC	C62016	PRIMARY
2275	3rd Degree Heart Block	EGSTRESC_3RD DEGREE AV BLOCK_ECG RESULT	3RD_DEGREE_AV_BLOCK	EGSTRESC	C111091	SYNONYM
2276	AV block, complete (third-degree)	EGSTRESC_3RD DEGREE AV BLOCK_ECG RESULT	3RD_DEGREE_AV_BLOCK	EGSTRESC	C111091	SYNONYM
2277	Complete Heart Block	EGSTRESC_3RD DEGREE AV BLOCK_ECG RESULT	3RD_DEGREE_AV_BLOCK	EGSTRESC	C111091	SYNONYM
2278	AV Block Third Degree by ECG Finding	EGSTRESC_3RD DEGREE AV BLOCK_ECG RESULT	3RD_DEGREE_AV_BLOCK	EGSTRESC	C111091	PRIMARY
2279	50 Hz Artifact	EGSTRESC_50 Hz NOISE_ECG RESULT	50_Hz_NOISE	EGSTRESC	C114165	SYNONYM
2280	50 Hz Noise	EGSTRESC_50 Hz NOISE_ECG RESULT	50_Hz_NOISE	EGSTRESC	C114165	SYNONYM
2281	50 Hertz Noise by ECG Finding	EGSTRESC_50 Hz NOISE_ECG RESULT	50_Hz_NOISE	EGSTRESC	C114165	PRIMARY
2282	60 Hz Artifact	EGSTRESC_60 Hz NOISE_ECG RESULT	60_Hz_NOISE	EGSTRESC	C114164	SYNONYM
2283	60 Hz Noise	EGSTRESC_60 Hz NOISE_ECG RESULT	60_Hz_NOISE	EGSTRESC	C114164	SYNONYM
2284	60 Hertz Noise by ECG Finding	EGSTRESC_60 Hz NOISE_ECG RESULT	60_Hz_NOISE	EGSTRESC	C114164	PRIMARY
2285	Aberrantly Conducted Beats	EGSTRESC_ABERRANTLY CONDUCTED COMPLEXES_ECG RESULT	ABERRANTLY_CONDUCTED_COMPLEXES	EGSTRESC	C116132	SYNONYM
2286	Aberrantly Conducted Complexes by ECG Finding	EGSTRESC_ABERRANTLY CONDUCTED COMPLEXES_ECG RESULT	ABERRANTLY_CONDUCTED_COMPLEXES	EGSTRESC	C116132	PRIMARY
2287	AC Noise	EGSTRESC_AC NOISE_ECG RESULT	AC_NOISE	EGSTRESC	C114149	SYNONYM
2288	Alternating Current Noise by ECG Finding	EGSTRESC_AC NOISE_ECG RESULT	AC_NOISE	EGSTRESC	C114149	PRIMARY
2289	Accelerated idioventricular rhythm	EGSTRESC_ACCELERATED IDIOVENTRICULAR RHYTHM_ECG RESULT	ACCELERATED_IDIOVENTRICULAR_RHYTHM	EGSTRESC	C62266	SYNONYM
2290	Accelerated Idioventricular Rhythm by ECG Finding	EGSTRESC_ACCELERATED IDIOVENTRICULAR RHYTHM_ECG RESULT	ACCELERATED_IDIOVENTRICULAR_RHYTHM	EGSTRESC	C62266	PRIMARY
2291	Acute Anterior MI	EGSTRESC_ACUTE ANTERIOR WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_ANTERIOR_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C71065	SYNONYM
2292	Acute Anterior Wall Myocardial Infarction	EGSTRESC_ACUTE ANTERIOR WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_ANTERIOR_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C71065	SYNONYM
2293	Acute Anterior Myocardial Infarction by ECG Finding	EGSTRESC_ACUTE ANTERIOR WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_ANTERIOR_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C71065	PRIMARY
2294	Acute Anterolateral Wall Myocardial Infarction	EGSTRESC_ACUTE ANTEROLATERAL WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_ANTEROLATERAL_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C102591	SYNONYM
2295	Acute Anterolateral Myocardial Infarction by ECG Finding	EGSTRESC_ACUTE ANTEROLATERAL WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_ANTEROLATERAL_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C102591	PRIMARY
2296	Acute Anteroseptal Wall Myocardial Infarction	EGSTRESC_ACUTE ANTEROSEPTAL WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_ANTEROSEPTAL_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C102592	SYNONYM
2297	Acute anteroseptal MI	EGSTRESC_ACUTE ANTEROSEPTAL WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_ANTEROSEPTAL_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C102592	SYNONYM
2298	Acute Anteroseptal Myocardial Infarction by ECG Finding	EGSTRESC_ACUTE ANTEROSEPTAL WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_ANTEROSEPTAL_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C102592	PRIMARY
2299	Acute Extensive Anterior Wall Myocardial Infarction by ECG Finding	EGSTRESC_ACUTE EXTENSIVE ANTERIOR WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_EXTENSIVE_ANTERIOR_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C106496	PRIMARY
2300	Acute High Lateral Wall Myocardial Infarction	EGSTRESC_ACUTE HIGH LATERAL WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_HIGH_LATERAL_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C102593	SYNONYM
2301	Acute High Lateral Myocardial Infarction by ECG Finding	EGSTRESC_ACUTE HIGH LATERAL WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_HIGH_LATERAL_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C102593	PRIMARY
2302	Acute Inferior MI	EGSTRESC_ACUTE INFERIOR WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_INFERIOR_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C71066	SYNONYM
2303	Acute Inferior Wall Myocardial Infarction	EGSTRESC_ACUTE INFERIOR WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_INFERIOR_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C71066	SYNONYM
2304	Acute Inferior Myocardial Infarction by ECG Finding	EGSTRESC_ACUTE INFERIOR WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_INFERIOR_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C71066	PRIMARY
2305	Acute Lateral MI	EGSTRESC_ACUTE LATERAL WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_LATERAL_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C71067	SYNONYM
2306	Acute Lateral Wall Myocardial Infarction	EGSTRESC_ACUTE LATERAL WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_LATERAL_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C71067	SYNONYM
2307	Acute Lateral Myocardial Infarction by ECG Finding	EGSTRESC_ACUTE LATERAL WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_LATERAL_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C71067	PRIMARY
2308	Acute Myocardial Infarction	EGSTRESC_ACUTE MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_MYOCARDIAL_INFARCTION	EGSTRESC	C101596	SYNONYM
2309	Acute Myocardial Infarction by ECG Finding	EGSTRESC_ACUTE MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_MYOCARDIAL_INFARCTION	EGSTRESC	C101596	PRIMARY
2310	Acute Posterior MI	EGSTRESC_ACUTE POSTERIOR WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_POSTERIOR_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C71068	SYNONYM
2311	Acute Posterior Wall Myocardial Infarction	EGSTRESC_ACUTE POSTERIOR WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_POSTERIOR_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C71068	SYNONYM
2312	Acute Posterior Myocardial Infarction by ECG Finding	EGSTRESC_ACUTE POSTERIOR WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_POSTERIOR_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C71068	PRIMARY
2313	Acute Right Ventricular Wall Myocardial Infarction	EGSTRESC_ACUTE RIGHT VENTRICULAR WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_RIGHT_VENTRICULAR_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C102594	SYNONYM
2314	Acute Right ventricular MI	EGSTRESC_ACUTE RIGHT VENTRICULAR WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_RIGHT_VENTRICULAR_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C102594	SYNONYM
2315	Acute Right Ventricular Myocardial Infarction by ECG Finding	EGSTRESC_ACUTE RIGHT VENTRICULAR WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_RIGHT_VENTRICULAR_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C102594	PRIMARY
2316	Acute Septal Wall Myocardial Infarction	EGSTRESC_ACUTE SEPTAL WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_SEPTAL_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C102595	SYNONYM
2317	Acute Septal Myocardial Infarction by ECG Finding	EGSTRESC_ACUTE SEPTAL WALL MYOCARDIAL INFARCTION_ECG RESULT	ACUTE_SEPTAL_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C102595	PRIMARY
2318	Advanced/High Grade AV Block	EGSTRESC_ADVANCED/HIGH GRADE AV BLOCK_ECG RESULT	ADVANCED/HIGH_GRADE_AV_BLOCK	EGSTRESC	C102642	SYNONYM
2319	High Grade Atrioventricular Block by ECG Finding	EGSTRESC_ADVANCED/HIGH GRADE AV BLOCK_ECG RESULT	ADVANCED/HIGH_GRADE_AV_BLOCK	EGSTRESC	C102642	PRIMARY
2320	All Precordial Electrodes Are Disconnected by ECG Finding	EGSTRESC_ALL PRECORDIAL ELECTRODES DISCONNECTED_ECG RESULT	ALL_PRECORDIAL_ELECTRODES_DISCONNECTED	EGSTRESC	C114159	PRIMARY
2321	Anterior MI	EGSTRESC_ANTERIOR WALL MYOCARDIAL INFARCTION_ECG RESULT	ANTERIOR_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C71069	SYNONYM
2322	Anterior Wall Myocardial Infarction	EGSTRESC_ANTERIOR WALL MYOCARDIAL INFARCTION_ECG RESULT	ANTERIOR_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C71069	SYNONYM
2323	Anterior Myocardial Infarction by ECG Finding	EGSTRESC_ANTERIOR WALL MYOCARDIAL INFARCTION_ECG RESULT	ANTERIOR_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C71069	PRIMARY
2324	Anterolateral Wall Myocardial Infarction	EGSTRESC_ANTEROLATERAL WALL MYOCARDIAL INFARCTION_ECG RESULT	ANTEROLATERAL_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C35303	SYNONYM
2325	Anterolateral Myocardial Infarction by ECG Finding	EGSTRESC_ANTEROLATERAL WALL MYOCARDIAL INFARCTION_ECG RESULT	ANTEROLATERAL_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C35303	PRIMARY
2326	Anteroseptal MI	EGSTRESC_ANTEROSEPTAL WALL MYOCARDIAL INFARCTION_ECG RESULT	ANTEROSEPTAL_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C35304	SYNONYM
2327	Anteroseptal Wall Myocardial Infarction	EGSTRESC_ANTEROSEPTAL WALL MYOCARDIAL INFARCTION_ECG RESULT	ANTEROSEPTAL_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C35304	SYNONYM
2328	Anteroseptal Myocardial Infarction by ECG Finding	EGSTRESC_ANTEROSEPTAL WALL MYOCARDIAL INFARCTION_ECG RESULT	ANTEROSEPTAL_WALL_MYOCARDIAL_INFARCTION	EGSTRESC	C35304	PRIMARY
2329	Artifact Lead Signal by ECG Finding	EGSTRESC_ARTIFACT_ECG RESULT	ARTIFACT	EGSTRESC	C114162	PRIMARY
2330	Asystole by ECG Finding	EGSTRESC_ASYSTOLE_ECG RESULT	ASYSTOLE	EGSTRESC	C116130	PRIMARY
2331	Atrial Bigeminy by ECG Finding	EGSTRESC_ATRIAL BIGEMINY_ECG RESULT	ATRIAL_BIGEMINY	EGSTRESC	C102596	PRIMARY
2332	Atrial Couplets	EGSTRESC_ATRIAL COUPLETS_ECG RESULT	ATRIAL_COUPLETS	EGSTRESC	C102597	SYNONYM
2333	Atrial Couplet by ECG Finding	EGSTRESC_ATRIAL COUPLETS_ECG RESULT	ATRIAL_COUPLETS	EGSTRESC	C102597	PRIMARY
2334	Atrial Enlargement	EGSTRESC_ATRIAL ENLARGEMENT_ECG RESULT	ATRIAL_ENLARGEMENT	EGSTRESC	C71039	SYNONYM
2335	Atrial Enlargement by ECG Finding	EGSTRESC_ATRIAL ENLARGEMENT_ECG RESULT	ATRIAL_ENLARGEMENT	EGSTRESC	C71039	PRIMARY
2336	Atrial fibrillation	EGSTRESC_ATRIAL FIBRILLATION_ECG RESULT	ATRIAL_FIBRILLATION	EGSTRESC	C111092	SYNONYM
2337	Atrial Fibrillation by ECG Finding	EGSTRESC_ATRIAL FIBRILLATION_ECG RESULT	ATRIAL_FIBRILLATION	EGSTRESC	C111092	PRIMARY
2338	Atrial flutter	EGSTRESC_ATRIAL FLUTTER_ECG RESULT	ATRIAL_FLUTTER	EGSTRESC	C111094	SYNONYM
